mediaid;mediatype;title;description;duration;language;thumbnailurl;playurl;downloadurl;keywords;tags;imageurl;presentationdate;releasedate;lastmodified 
111;audio;John Wilmerding Symposium on American Art and Community Celebration 2021: Session I: An Evening Celebration of Alma Thomas; <p>Virtual introduction by former First Lady Michelle Obama; poetry reading and discussion with Ross Gay; and virtual exhibition tour with Seth Feman and Jonathan Frederick Walz.<br> 
78025867;audio;Music to Honor the Chester Dale Collection; <p>Program: Music by GershwinWILLCHANGE MilhaudWILLCHANGE PorterWILLCHANGE StravinskyWILLCHANGE and other composers. To honor <i>From Impressionism to Modernism: The Chester Dale Collection</i>WILLCHANGE violinist Bruno Nasta and pianist Danielle Hahn called upon clarinetist David NeithamerWILLCHANGE bassist Jonathan NazdinWILLCHANGE and pianist Ronald Chiles to join them for performances of works that music historians now recognize as belonging to the &quot;modern&quot; period in music. The ensemble played a suite for violinWILLCHANGE clarinetWILLCHANGE and piano by Darius Milhaud; Stravinsky's famous Soldier's Tale; and a medley of songs by Gershwin and other Broadway composersWILLCHANGE noting that Gershwin and Chester Dale knew each other personally.</p> 
361602002;audio; Edgar Degas (1834–1917): A Centenary TributeWILLCHANGE Part 6—Issues of Finish and Process in the Paintings of Degas  ; <p>Ann HoenigswaldWILLCHANGE senior conservator of paintingsWILLCHANGE National Gallery of Art</p> 
365862680;audio;Calder: The Conquest of Time: A Conversation with Jed Perl and Alexander S. C. Rower; <p>Jed PerlWILLCHANGE author of <i>Calder: The Conquest of Time</i>WILLCHANGE and contributorWILLCHANGE <i>The New York Review of Books</i>; and Alexander S. C. RowerWILLCHANGE Calder's grandson and presidentWILLCHANGE Calder Foundation. On November 5WILLCHANGE 2017 at the National Gallery of Art Jed Perl joins Alexander S. C. Rower to discuss the newly published <i>Calder: The Conquest of Time: The Early Years: 1898-1940</i>. This first biography of Alexander CalderWILLCHANGE one of the most beloved and widely admired artists of the 20th centuryWILLCHANGE is based on unprecedented access to his letters and papers as well as scores of interviews. Born in 1898 into a family of artistsWILLCHANGE Calder forged important friendships in adulthood with artists including Georges BraqueWILLCHANGE Marcel DuchampWILLCHANGE Joan MirÃ³WILLCHANGE and Piet Mondrian. <i>Calder: The Conquest of Time</i> moves from his early studies in engineering to his first artistic triumphs in Paris in the late 1920sWILLCHANGE to his emergence as a leader in the international abstract avant-gardeWILLCHANGE and to his marriage in 1931 to the free-spirited Louisa James. The biography also sheds new light on Calder's lifelong interest in danceWILLCHANGE theaterWILLCHANGE and performanceWILLCHANGE ranging from the <i>Cirque Calder</i>WILLCHANGE the theatrical event which became his calling card in bohemian ParisWILLCHANGE to collaborations with the choreographer Martha Graham and the composer Virgil Thomson.</p> 
365872067;audio; Reflections on the Collection: The Edmond J. Safra Visiting Professors at the National Gallery of Art: Kathleen A. Foster on Winslow HomerWILLCHANGE Boys Wading (1873)  ; <p>Kathleen A. Foster (Philadelphia Museum of Art and former Edmond J. Safra Visiting Professor at the National Gallery of Art) focuses on the Winslow Homer watercolor <i>Boys Wading </i>(1873). Foster describes Homer’s surprising turn to watercolorWILLCHANGE a medium he learned first as a commercial illustrator and one that he embraced as a fine artist for the next thirty years.</p> 
365872745;audio; Reflections on the Collection: The Edmond J. Safra Visiting Professors at the National Gallery of Art: Carl Brandon Strehlke on Domenico VenezianoWILLCHANGE Saint John in the Desert (c. 1445/1450)  ; <p>Carl Brandon Strehlke (Philadelphia Museum of ArtWILLCHANGE adjunct curatorWILLCHANGE John G. Johnson CollectionWILLCHANGE and former Edmond J. Safra Visiting Professor at the National Gallery of Art) discusses Domenico VenezianoWILLCHANGE <i>Saint John in the Desert </i>(c. 1445/1450). Strehlke describes the history of the altarpiece of which this painting was originally a part and&nbsp;how the painting came to the National Gallery of Art.&nbsp;</p> 
365873978;audio; Reflections on the Collection: The Edmond J. Safra Visiting Professors at the National Gallery of Art: Anna Ottani Cavina on John Robert CozensWILLCHANGE Cetara on the Gulf of Salerno (1790)  ; <p>Anna Ottani Cavina (UniversitÃ  di BolognaWILLCHANGE emerita; Fondazione Federico ZeriWILLCHANGE presidente onorario; and former Edmond J. Safra Visiting Professor at the National Gallery of Art) focuses on John Robert CozensWILLCHANGE <i>Cetara on the Gulf of Salerno</i> (1790). Ottani Cavina describes Cozens’s visionary approach to watercolor paintingWILLCHANGE which inspired the romantic painters of the next generation.&nbsp;</p> 
365874353;audio; Reflections on the Collection: The Edmond J. Safra Visiting Professors at the National Gallery of Art: Jacqueline Lichtenstein on Edgar DegasWILLCHANGE Little Dancer Aged Fourteen  ; <p>Jacqueline Lichtenstein (UniversitÃ© Paris-SorbonneWILLCHANGE emeritusWILLCHANGE and former Edmond J. Safra Visiting Professor at the National Gallery of Art) discusses Edgar DegasWILLCHANGE <i>Little Dancer Aged Fourteen</i> (1878–1881). Lichtenstein touches on issues such as the hierarchy of painting and sculptureWILLCHANGE originals and copiesWILLCHANGE and the value of seeing works of art in person.</p> 
368145692;audio; Edgar Degas (1834–1917): A Centenary TributeWILLCHANGE Part 7—Authorship and Evidence: Degas's Sculpture and Art History Today  ; <p>Patricia FailingWILLCHANGE professor emerita of art historyWILLCHANGE University of WashingtonWILLCHANGE Seattle. Dedicated to Edgar Degas (1834–1917) in the centennial year of his deathWILLCHANGE Volume 3 of the conservation division's biennial journal <i>Facture: ConservationWILLCHANGE ScienceWILLCHANGE Art History</i> focuses on the tremendous wealth of works by Degas in the National Gallery of Art collection. The first to feature the work of a single artistWILLCHANGE this issue includes essays by conservatorsWILLCHANGE scientistsWILLCHANGE and curators. It presents insights into Degas's working methods in paintingWILLCHANGE sculpture in wax and bronzeWILLCHANGE and works on paperWILLCHANGE as well as a sonnet he wrote to his &quot;little dancer.&quot; The Gallery has the third largest collection in the world of work by DegasWILLCHANGE comprising 21 paintingsWILLCHANGE 65 sculpturesWILLCHANGE 34 drawingsWILLCHANGE 40 printsWILLCHANGE 2 copper platesWILLCHANGE and 1 volume of soft-ground etchings. Its extensive Degas holdings and conservation resources have inspired not only groundbreaking Gallery exhibitions—such as <i>DegasWILLCHANGE the Dancers</i> (1984)WILLCHANGE <i>Degas at the Races</i> (1998)WILLCHANGE <i>Degas's Little Dancer</i> (2014)WILLCHANGE and <i>Degas/Cassatt</i> (2014)—but also exhibitions around the world. For the public symposium held as a centenary tribute on September 22WILLCHANGE 2017WILLCHANGE Patricia Failing presented an overview of contemporary art-historical approaches to studying Degas’s sculpture.</p> 
368146757;audio; Edgar Degas (1834–1917): A Centenary TributeWILLCHANGE Part 8—Degas’s Sculpture: An Inside Look  ; <p>Shelley SturmanWILLCHANGE senior conservator and head of object conservationWILLCHANGE National Gallery of ArtWILLCHANGE and Daphne BarbourWILLCHANGE senior conservator of objectsWILLCHANGE National Gallery of Art. Dedicated to Edgar Degas (1834–1917) in the centennial year of his deathWILLCHANGE Volume 3 of the conservation division's biennial journal <i>Facture: ConservationWILLCHANGE ScienceWILLCHANGE Art History</i> focuses on the tremendous wealth of works by Degas in the National Gallery of Art collection. The first to feature the work of a single artistWILLCHANGE this issue includes essays by conservatorsWILLCHANGE scientistsWILLCHANGE and curators. It presents insights into Degas's working methods in paintingWILLCHANGE sculpture in wax and bronzeWILLCHANGE and works on paperWILLCHANGE as well as a sonnet he wrote to his &quot;little dancer.&quot; The Gallery has the third largest collection in the world of work by DegasWILLCHANGE comprising 21 paintingsWILLCHANGE 65 sculpturesWILLCHANGE 34 drawingsWILLCHANGE 40 printsWILLCHANGE 2 copper platesWILLCHANGE and 1 volume of soft-ground etchings. Its extensive Degas holdings and conservation resources have inspired not only groundbreaking Gallery exhibitions—such as <i>DegasWILLCHANGE the Dancers</i> (1984)WILLCHANGE <i>Degas at the Races</i> (1998)WILLCHANGE <i>Degas's Little Dancer</i> (2014)WILLCHANGE and <i>Degas/Cassatt</i> (2014)—but also exhibitions around the world. For the public symposium held as a centenary tribute on September 22WILLCHANGE 2017WILLCHANGE Daphne Barbour and Shelley Sturman presented on the complex topic of the posthumously cast bronzes and summarized their discoveries in historical and technical contexts.</p> 
372150491;audio;Anne Truitt in Washington: A Conversation with James Meyer and Alexandra Truitt; <p>James MeyerWILLCHANGE curator of artWILLCHANGE 1945–1974WILLCHANGE National Gallery of ArtWILLCHANGE and Alexandra TruittWILLCHANGE independent photo editor and picture researcherWILLCHANGE and managerWILLCHANGE Estate of Anne Truitt. The studio life of Anne Truitt (1921–2004) is explored in the focus exhibition <i>In the Tower: Anne Truitt</i>WILLCHANGE on view from November 19WILLCHANGE 2017WILLCHANGE through April 1WILLCHANGE 2018. The first major presentation of Truitt's work at the National Gallery of ArtWILLCHANGE the exhibition celebrates the museum's acquisition of several major artworks by Truitt in recent yearsWILLCHANGE including seminal works from the collection of the Corcoran Gallery of ArtWILLCHANGE as well as several outstanding loans. Bringing together nine sculpturesWILLCHANGE two paintingsWILLCHANGE and 12 works on paper representing the different media in which the artist workedWILLCHANGE the exhibition traces Truitt's artistic development from 1961 to 2002. One of the most original and important sculptors to emerge in the United States during the 1960sWILLCHANGE Truitt is unique in the field of minimalist art. She hand-painted her sculptures in multiple layers to create abstract compositions of subtle color in three dimensions. Her art is infused with memory and feelingWILLCHANGE unlike much minimalist artWILLCHANGE and while most of her peers were based in New York or Los AngelesWILLCHANGE she worked alone and independently in WashingtonWILLCHANGE DC. In this conversation held on the exhibition’s opening dayWILLCHANGE James Meyer and Alexandra Truitt discuss the artist’s career and her body of work developed in a series of local studio spaces.</p> 
372153455;audio;Fashion Ã  la Figaro: Spanish Style on the French Stage; <p>Kimberly Chrisman-CampbellWILLCHANGE fashion historian. The 2012 discovery of a drawing by Jean HonorÃ© Fragonard (1732–1806) depicting his so-called fantasy figures is the inspiration for a revelatory exhibition of the corresponding paintings—rapidly executedWILLCHANGE brightly colored portraits of lavishly costumed individualsWILLCHANGE including the National Gallery of Art’s <i>Young Girl Reading </i>(c. 1769). <i>Fragonard’s Fantasy Figures</i>WILLCHANGE on view from October 8 through December 3WILLCHANGE 2017WILLCHANGE examines the 18th-century Parisian world of new moneyWILLCHANGE unexpected social alliancesWILLCHANGE and extravagant fashions from which these paintings emerged. In this lecture held on November 26WILLCHANGE 2017WILLCHANGE Kimberly Chrisman-Campbell explores the profound effects that Pierre Augustin Caron de Beaumarchais’s Figaro<i> </i>trilogy had on French fashion—though less familiar than the work's well-documented impact on society and politicsWILLCHANGE these influences were nonetheless transformative. Among his many careersWILLCHANGE Beaumarchais had spied for Louis XV in SpainWILLCHANGE and his Figaro trilogy drew upon his knowledge of Spanish cultureWILLCHANGE customWILLCHANGE and costume. The plays—and the operas they inspired—popularized fashionable interpretations of traditional Spanish dressWILLCHANGE prolonging the vogue for fantasy portraits <i>Ã  l’espagnole</i> in France.</p> 
380682293;audio;More than Mimicry: The Parrot in Dutch Genre Painting ; <p>The newly independent Dutch Republic established a vast and profitable trade network in the 17th century. Among the most coveted of the impressive luxury imports was the parrot. BeautifulWILLCHANGE exoticWILLCHANGE and rareWILLCHANGE parrots become a mainstay in Dutch genre paintings. Their presence in these works isWILLCHANGE howeverWILLCHANGE more than ostentatious display. These very social and intelligent creatures were highly valued companions. The interaction between parrots and people gave Dutch genre painters an unprecedented opportunity for creativity and candorWILLCHANGE upon which they skillfully capitalized. In this lecture held on December 26 at the National Gallery of ArtWILLCHANGE Kristen Gonzalez traces the iconography of these birds in the history of art and highlights the departure from tradition evident in their depiction in the Dutch Golden Age. This lecture accompanies the landmark exhibition <i>Vermeer and the Masters of Genre Painting: Inspiration and Rivalry</i>WILLCHANGE on view from October 22WILLCHANGE 2017WILLCHANGE through January 21WILLCHANGE 2018WILLCHANGE<i> </i>which examines the artistic exchanges among Johannes Vermeer and his contemporaries from the mid-1650s to around 1680WILLCHANGE when they reached the height of their technical ability and mastery of genre painting. </p> 
380697782;audio;Time and Temporality in Seventeenth-Century Genre Painting; <p>Alexandra LibbyWILLCHANGE assistant curatorWILLCHANGE department of northern baroque paintingsWILLCHANGE National Gallery of Art. Part of the enduring appeal of Dutch paintings is their extraordinary naturalismWILLCHANGE their ability to&nbsp; “create semblance without beingWILLCHANGE” as one 17th-century art theorist wrote. Genre painters of the Dutch Golden Age have long been admired for just this abilityWILLCHANGE producing exquisite images of everyday life thatWILLCHANGE no matter how remoteWILLCHANGE feel like candid moments captured in time.&nbsp;The landmark exhibition <i>Vermeer and the Masters of Genre Painting: Inspiration and Rivalry</i>WILLCHANGE on view from October 22WILLCHANGE 2017WILLCHANGE&nbsp;through&nbsp;January 21WILLCHANGE 2018WILLCHANGE examines the artistic exchanges among Johannes Vermeer and his contemporaries from the mid-1650s to around 1680WILLCHANGE when they reached the height of their technical ability and mastery of depictions of domestic life. These artists each relied on naturalism and notions of temporality in their workWILLCHANGE but to very different ends. While many genre paintersWILLCHANGE including Frans van Mieris or Jan SteenWILLCHANGE sought to suggest temporal developmentWILLCHANGE Vermeer often reduced narrative or compositional elements in his paintings to the point of temporal indeterminacy. In this lecture delivered on November 12WILLCHANGE 2017WILLCHANGE at the National Gallery of ArtWILLCHANGE Alexandra Libby will explore how cultural eventsWILLCHANGE scientific developmentsWILLCHANGE and critical musings on time and temporality may have influenced these 17th-century genre painters to create many of their most enduringWILLCHANGE timeless works. </p> 
384446255;audio;Picnic Ware Fit for a Feast; <p>Rosamond MackWILLCHANGE independent scholar. Giovanni Bellini (1430/1435–1516) and Titian’s (1488/1490–1576) <i>The Feast of the Gods</i> is one of the greatest Renaissance paintings in the United States by two fathers of Venetian art. The <i>Feast</i> was the first in a series of mythologiesWILLCHANGE or bacchanalsWILLCHANGE commissioned by Duke Alfonso d'Este to decorate the <i>camerino d'alabastro </i>(alabaster study) of his castle in Ferrara. Bellini lavished unprecedented attention on vessels and containers in the paintingWILLCHANGE which range from common Venetian wares to rare exotic imports. In this lecture recorded on September 25WILLCHANGE 2017WILLCHANGE as part of the Works in Progress seriesWILLCHANGE Rosamond Mack describes how Bellini and Titian’s representation varies from painstaking accuracy to learned inventionWILLCHANGE imbued with wit and sophisticationWILLCHANGE which would have enhanced the painting’s value as a conversation piece for the patron and his friends.</p> 
387959357;audio;Press Event: Michel Sittow: Estonian Painter at the Courts of Renaissance Europe and Outliers and American Vanguard Art; <p>A joint press conference was held on TuesdayWILLCHANGE January 23WILLCHANGE 2018WILLCHANGE at the National Gallery of Art for <i>Michel Sittow: Estonian Painter at the Courts of Renaissance Europe</i> and <i>Outliers and American Vanguard Art</i>. Remarks were made by Earl A. Powell IIIWILLCHANGE directorWILLCHANGE National Gallery of ArtWILLCHANGE Washington; His Excellency Lauri LepikWILLCHANGE Estonian ambassador to the United States; Sirje HelmeWILLCHANGE director generalWILLCHANGE Art Museum of EstoniaWILLCHANGE Tallinn; John HandWILLCHANGE curator of northern Renaissance paintingsWILLCHANGE National Gallery of ArtWILLCHANGE WashingtonWILLCHANGE who introduced <i>Michel Sittow</i>; and Lynne CookeWILLCHANGE senior curatorWILLCHANGE special projects in modern artWILLCHANGE National Gallery of ArtWILLCHANGE WashingtonWILLCHANGE who introduced <i>Outliers</i>.</p> 
388896138;audio;Vermeer and the Masters of Genre Painting: New Insights and Discoveries; <p>Arthur K. Wheelock Jr.WILLCHANGE curator of northern baroque paintingsWILLCHANGE National Gallery of Art. Exhibitions always provide opportunities for seeing works of art with fresh eyes. RarelyWILLCHANGE howeverWILLCHANGE have the comparisons of much-beloved paintingsWILLCHANGE such as those brought together in <i>Vermeer and the Masters of Genre Painting: Inspiration and Rivalry</i>WILLCHANGE yielded so many insights about artistic achievement and the creative process.&nbsp;The landmark exhibition examines the artistic exchanges among Johannes Vermeer and his contemporaries from the mid-1650s to around 1680WILLCHANGE when they reached the height of their technical ability and mastery of genre paintingWILLCHANGE or depictions of daily life. In this lecture held on January 7WILLCHANGE 2018WILLCHANGE Arthur K. Wheelock Jr. discusses some of these revelations and how they help explain the enduring impact of Vermeer’s paintings. <i>Vermeer and the Masters of Genre Painting </i>is on view at the National Gallery of Art through January 21WILLCHANGE 2018.</p> 
390968550;audio;Saul Steinberg: Outsider Extraordinaire; <p>Judith BrodieWILLCHANGE curator and headWILLCHANGE department of modern prints and drawingsWILLCHANGE National Gallery of Art. In this lecture held on January 14WILLCHANGE 2018WILLCHANGE Judith Brodie presents the special installation of 18 drawingsWILLCHANGE two photographsWILLCHANGE and an assortment of small sculptures by Saul Steinberg&nbsp;(1914–1999). This installation is part of an initiative—dating from the reopening of the East Building galleries in 2016—to include selected modern drawingsWILLCHANGE printsWILLCHANGE and photographs as part of the permanent collection display. Revered by millions for his outstanding covers for the <i>New Yorker</i> magazineWILLCHANGE Steinberg was an extraordinary draftsman whose lineWILLCHANGE according to the art critic Harold RosenbergWILLCHANGE was “delectable in itself.” Whether making independent works or ones for publicationWILLCHANGE Steinberg brought a mordant wit and a sharp eye to all his artWILLCHANGE creating works that disarmWILLCHANGE enchantWILLCHANGE and electrify. On view from September 12WILLCHANGE 2017WILLCHANGE through&nbsp;May 18WILLCHANGE 2018WILLCHANGE <i>Saul Steinberg</i> spans the years 1945 to 1984 and includes a wide range of subjects and types: from World War II air raids to New York hipstersWILLCHANGE from collages incorporating real stationery to bogus documents enhanced with fake signatures and seals.&nbsp;</p> 
399129768;audio;Photorealist Painting: A Modern History of Surfaces; <p>Joshua ShannonWILLCHANGE associate professor and director of graduate studiesWILLCHANGE&nbsp;art history and archaeologyWILLCHANGE and directorWILLCHANGE The Potomac Center for the Study of ModernityWILLCHANGE University of Maryland. In this lecture recorded on February 11WILLCHANGE 2018WILLCHANGE at the National Gallery of ArtWILLCHANGE Joshua Shannon aims to recover the revealing strangeness of photorealist paintingWILLCHANGE a movement largely ignored since its heyday around 1970. Drawn from one chapter of Shannon’s book <i>The Recording Machine: Art and the Culture of Fact</i>WILLCHANGE the presentation focuses on works by the California painter Robert Bechtle. Shannon uses Bechtle’s paintings to teach us about the role of photography in shaping everyday experience after World War IIWILLCHANGE lingering on photorealism’s account of modern surfaces and interest in the odd pyschosocial phenomenon of posing. Shannon concludes by proposing a new understanding of the apparent antihumanism of American art in the 1960s and 1970s. &nbsp;</p> 
399685332;audio;Virtuous Rivalry in the Age of Vermeer; <p>H. Perry ChapmanWILLCHANGE ProfessorWILLCHANGE Department of Art HistoryWILLCHANGE University of Delaware<i><b>. </b></i>In the age of VermeerWILLCHANGE virtuous rivalry was thought to inspire painters to do their best; in contrastWILLCHANGE envyWILLCHANGE or jealous rivalryWILLCHANGE was painting’s greatest enemy. Rembrandt's training and early career provide a context for understanding the foundational nature of friendly artistic competitionWILLCHANGE or emulation. In this lecture held on October 31WILLCHANGE 2017WILLCHANGE H. Perry Chapman uses two paintings by Johannes VermeerWILLCHANGE <i>A Young Woman Standing</i> <i>at a Virginal</i> and <i>Young Woman Seated at a Virginal</i> (National GalleryWILLCHANGE London) as case studies to determine whether such virtuous rivalry could inspire invention and originality. This lecture accompanies the landmark exhibition<i> Vermeer and the Masters of Genre Painting: Inspiration and Rivalry</i>WILLCHANGE on view from October 22WILLCHANGE 2017WILLCHANGE through January 21WILLCHANGE 2018WILLCHANGE which examines the artistic exchanges among Johannes Vermeer and his contemporaries from the mid-1650s to around 1680WILLCHANGE when they reached the height of their technical ability and mastery of genre painting.</p> 
399686433;audio;Dutch burghers and their wine: Nary a sour grape; <p>Henriette RahusenWILLCHANGE researcherWILLCHANGE department of northern baroque paintingsWILLCHANGE National Gallery of Art. The paintings that portray daily life in the Dutch Republic in the 17th century often include images of alcoholWILLCHANGE be it wine or beer. Scenes of festive dinners and boisterous parties in taverns suggest that alcohol flowed freelyWILLCHANGE whereas in some depictions of intimate gatherings the presence of a single glass of wine merely hints at drinking. In other genre scenes signs of alcohol are totally absent. This lectureWILLCHANGE given on October 14WILLCHANGE 2017WILLCHANGE by Henriette RahusenWILLCHANGE poses a number of questions: Did the Dutch imbibe with gusto or nip with restraint? Were they so wretchedly frugal in all thingsWILLCHANGE excepting alcoholWILLCHANGE as the paintings and historical records suggest? This lecture is in conjunction with the landmark exhibition Vermeer and the Masters of Genre Painting: Inspiration and RivalryWILLCHANGE on view from October 22WILLCHANGE 2017WILLCHANGE through January 21WILLCHANGE 2018WILLCHANGE&nbsp; The exhibition examines the artistic exchanges among Johannes Vermeer and his contemporaries from the mid-1650s to around 1680WILLCHANGE when they reached the height of their technical ability and mastery of genre painting.<br> 
399694953;audio;Pictures in Paintings ; <p>Eric DenkerWILLCHANGE Senior Lecturer and Manager of Gallery Talks and Lectures for AdultsWILLCHANGE Department of Education. Dutch 17th-century homes typically would have included a variety of wall decorationsWILLCHANGE including curtainsWILLCHANGE mirrorsWILLCHANGE and pictures. Many specialists in genre painting represented interiors with paintings and prints of recognizable subjects. These pictures within pictures are sometimesWILLCHANGE though not alwaysWILLCHANGE a significant clue as to the interpretation of a painting. This lectureWILLCHANGE given by Eric Denker on December 19WILLCHANGE 2017WILLCHANGE at the National Gallery of ArtWILLCHANGE explores the added or reinforced symbolism of these depictions in the context of the genre painting of Vermeer and his contemporaries. The symbolic use of mirrors is also considered. This lecture is in conjunction with the landmark exhibition <i>Vermeer and the Masters of Genre Painting: Inspiration and Rivalry—</i>on view from October 22WILLCHANGE 2017WILLCHANGE through January 21WILLCHANGE 2018—which examines the artistic exchanges among Johannes Vermeer and his contemporaries from the mid-1650s to around 1680WILLCHANGE when they reached the height of their technical ability and mastery of genre painting.</p> 
402530913;audio;Press Event: Heavenly Earth: Images of Saint Francis at La Verna; <p>At the press preview for <i>Heavenly Earth: Images of Saint Francis at La Verna</i> on TuesdayWILLCHANGE February 20WILLCHANGE 2018WILLCHANGE a tour was given by Ginger HammerWILLCHANGE assistant curator in the department of old master printsWILLCHANGE National Gallery of Art. She was introduced by Jonathan BoberWILLCHANGE Andrew W. Mellon Senior Curator of Prints and DrawingsWILLCHANGE National Gallery of Art.</p> 
403555716;audio; InnovationWILLCHANGE CompetitionWILLCHANGE and Fine Painting Technique: Marketing High-Life Style in the Dutch 17th Century  ; <p>Melanie GiffordWILLCHANGE research conservatorWILLCHANGE National Gallery of ArtWILLCHANGE and Lisha GlinsmanWILLCHANGE conservation scientistWILLCHANGE National Gallery of Art. Recent technical research at the National Gallery of Art explores artistic exchange among the painters featured in the exhibition <i>Vermeer and the Masters of Genre Painting: Inspiration and Rivalry</i>WILLCHANGE on view from October 22WILLCHANGE 2017WILLCHANGE through January 21WILLCHANGE 2018. In this lecture held on October 30WILLCHANGE 2017WILLCHANGE as part of the Works in Progress seriesWILLCHANGE Melanie Gifford and Lisha Glinsman share discoveries from their research. Study reveals that these elegant scenesWILLCHANGE painted for an elite Dutch art marketWILLCHANGE shared physical characteristics that defined a collective “high-life” style. At the same timeWILLCHANGE the research shows that painters each marketed their works by cultivating a distinctive personal manner and thatWILLCHANGE through subtle variations of technique and materialsWILLCHANGE they could sell at somewhat different price levels. FinallyWILLCHANGE technical study offers direct evidence for 17th century artists’ evaluations of their contemporaries’ artistic style: the recognizable features they selected and quoted in their own works for the amusement of sophisticated collectors. Gifford and Glinsman’s essayWILLCHANGE “Collective Style and Personal Manner: Materials and Techniques of High-Life Genre PaintingWILLCHANGE” published in the exhibition catalogue explores these issues in detail.</p> 
406015581;audio;Press Event: Sally Mann: A Thousand Crossings; <p>At the press preview for <i>Sally Mann: A Thousand Crossings</i> on TuesdayWILLCHANGE February 27WILLCHANGE 2018WILLCHANGE remarks were made by Franklin KellyWILLCHANGE deputy director and chief curatorWILLCHANGE National Gallery of ArtWILLCHANGE and Sarah GreenoughWILLCHANGE senior curator and head of the department of photographsWILLCHANGE National Gallery of Art.</p> 
409058475;audio;Introduction to the Exhibition-Sally Mann: A Thousand Crossings ; <p>Sarah GreenoughWILLCHANGE senior curator and headWILLCHANGE department of photographsWILLCHANGE National Gallery of Art. For more than forty yearsWILLCHANGE Sally Mann (b. 1951WILLCHANGE LexingtonWILLCHANGE Virginia) has made experimentalWILLCHANGE elegiacWILLCHANGE and hauntingly beautiful photographs—a broad body of work that includes figure studiesWILLCHANGE still lifesWILLCHANGE and landscapes. Offering both a sweeping overview of Mann’s artistic achievement and a focused exploration of the continuing influence of the South on her workWILLCHANGE&nbsp; the exhibition Sally Mann: A Thousand Crossings presents some 115 photographsWILLCHANGE many of which have not been exhibited or published previously. This powerful and provocative work is organized into five sections: FamilyWILLCHANGE The LandWILLCHANGE Last MeasureWILLCHANGE Abide with MeWILLCHANGE and What Remains. On view from March 4 through May 28WILLCHANGE 2018WILLCHANGE the exhibition is accompanied by a fully illustrated catalog with essays that explore the development of Mann’s art; her family photographs; the landscape as repository of personalWILLCHANGE culturalWILLCHANGE and racial memory; and her debt to 19th-century photographers and techniques. Sarah Greenough celebrates the exhibition with this introductory lecture recorded on opening day.</p> 
413191788;audio;Introduction to the Exhibition-Michel Sittow: Estonian Painter at the Courts of Renaissance Europe ; <p>John HandWILLCHANGE curator of northern Renaissance paintingsWILLCHANGE National Gallery of Art. Undoubtedly the greatest Renaissance artist from EstoniaWILLCHANGE Michel Sittow (c. 1469-1525) was born in Reval (now Tallinn in present-day Estonia)WILLCHANGE quite likely studied in Bruges with Hans MemlingWILLCHANGE and worked at the courts of renowned European royals such as King Ferdinand of Aragon and Queen Isabella of Castile. Organized by the Art Museum of EstoniaWILLCHANGE TallinnWILLCHANGE and the National Gallery of ArtWILLCHANGE the exhibition Michel Sittow: Estonian Painter at the Courts of Renaissance Europe marks the occasion of the centennial of the Estonian Republic in 2018. On view at the Gallery from January 28 through May 13WILLCHANGE 2018WILLCHANGE the exhibition represents most of Sittow's small oeuvre through some 20 works. In this lecture held on March 11WILLCHANGE John Hand examines Sittow's art in a broader contextWILLCHANGE including his relationship to Netherlandish contemporaries and a possible collaboration with Juan de Flandes.<br> 
416121915;audio;CÃ©zanne Portraits-Introduction;;11111.0;en;https://www.nga.gov/content/dam/ngaweb/audio-video/audio/thumbnails/cezanne-portraits-1.jpg;https://w.soundcloud.com/player/?url=https%3A%2F%2Fapi.soundcloud.com%2Ftracks%2F416121915&download=true;https://api.soundcloud.com/tracks/416121915/download?client_id=LBCcHmRB8XSStWL6wKH2HPACspQlXg2P; cezanneWILLCHANGE paulWILLCHANGE post-impressionistWILLCHANGE portrait WILLCHANGE   ; ngaweb:audio-video/audioWILLCHANGEngaweb:constituents/1/1/1/5/Constituent_1115WILLCHANGEngaweb:constituents/2/9/2/9/9/Constituent_29299WILLCHANGEngaweb:audio-video/exhibition/cezanne-portraits  ;https://www.nga.gov/content/dam/ngaweb/audio-video/audio/infoboxes/cezanne-portraits-1.jpg;2018-03-25 00:00:00-04;2018-03-25 00:00:00-04;2018-03-19 16:17:15-04 
416122047;audio;CÃ©zanne Portraits-Uncle Dominique in Smock and Blue Cap;;11111.0;en;https://www.nga.gov/content/dam/ngaweb/audio-video/audio/thumbnails/cezanne-2018-2.jpg;https://w.soundcloud.com/player/?url=https%3A%2F%2Fapi.soundcloud.com%2Ftracks%2F416122047&download=true;https://api.soundcloud.com/tracks/416122047/download?client_id=LBCcHmRB8XSStWL6wKH2HPACspQlXg2P; cezanneWILLCHANGE paulWILLCHANGE post-impressionistWILLCHANGE portrait WILLCHANGE   ; ngaweb:audio-video/audioWILLCHANGEngaweb:constituents/1/1/1/5/Constituent_1115WILLCHANGEngaweb:constituents/2/9/2/9/9/Constituent_29299WILLCHANGEngaweb:audio-video/exhibition/cezanne-portraits  ;https://www.nga.gov/content/dam/ngaweb/audio-video/audio/infoboxes/cezanne-2018-2.jpg;2018-03-25 00:00:00-04;2018-03-25 00:00:00-04;2018-03-19 16:07:51-04 
